country,region,c1_security_apparatus_variability,c1_security_apparatus_growth,c2_factionalized_elites_variability,c2_factionalized_elites_growth,c3_group_grievance_variability,c3_group_grievance_growth,e1_economy_variability,e1_economy_growth,e2_economic_inequality_variability,e2_economic_inequality_growth,e3_human_flight_and_brain_drain_variability,e3_human_flight_and_brain_drain_growth,p1_state_legitimacy_variability,p1_state_legitimacy_growth,p2_public_services_variability,p2_public_services_growth,p3_human_rights_variability,p3_human_rights_growth,s1_demographic_pressures_variability,s1_demographic_pressures_growth,s2_refugees_and_idps_variability,s2_refugees_and_idps_growth,x1_external_intervention_variability,x1_external_intervention_growth
Tanzania,Africa,0.059815104094419126,-0.015508089683340054,0.05787781961094308,0.013212616554775902,0.10607986967288474,-0.008382367076814168,0.0840503557536378,-0.007113452709811563,0.05440160557230132,0.002471531510833902,0.09637517026483244,0.0038035989884424026,0.07197321658857318,0.00351907361009407,0.04565375914053544,0.004368808017071402,0.03728449098456784,-0.00405018001223012,0.06551646188474859,0.012182554445169469,0.11247731338922763,-0.01909114087877184,0.061471610035108946,-0.009026699555267914
Thailand,East and Southeast Asia,0.08831069306337481,0.009605779193564867,0.09529187533313305,0.01768663905279433,0.06206006935383704,-0.00772117140394768,0.1435004031113227,0.033466386601162634,0.20818412329342637,-0.03219322419517334,0.09356113264139147,-0.008801170531111402,0.07620273386861459,0.005780194662551086,0.16236264875914616,-0.03120832173385446,0.08297851382734518,0.010015597339769977,0.09766012459124561,-0.012080220505422568,0.09445988668039029,-0.008856487600261254,0.3038090671882276,-0.06698373646359446
Timor-Leste,East and Southeast Asia,0.14884074819786566,-0.029218268920131685,0.02207567208444273,-0.0036493378395753284,0.11875175237031149,-0.021677642612634607,0.054856799815886544,-0.011185186613799303,0.0563767675998987,-0.0060348309377410425,0.12201715869144787,0.013804592244117675,0.20841395156153164,-0.04053413222250246,0.06015029809772701,-0.005782077414065112,0.18333495089538251,-0.02636155529933637,0.04988280395414737,0.004476173518507709,0.18521427803779308,-0.02466570422755343,0.04257268341671897,-0.005939179168058639
Togo,Africa,0.08713036276663423,-0.019455667550283717,0.014213010978701299,-0.001526803036919322,0.1156640302266426,0.005622226892775695,0.08606944868492782,-0.00782401956775891,0.044402049454307264,0.004537382956147029,0.05293689357028463,0.0,0.050458174418099765,-0.00791992833556443,0.021852937574289875,0.0,0.07235844569914691,-0.013761263800500245,0.04179850519857175,0.0032741631748813838,0.09036982953606,-0.0010225205581491092,0.08926890393666924,-0.013693653920095916
Trinidad and Tobago,Central America and the Caribbean,0.09214390218693051,0.015583181786730238,0.013380333478520993,-0.0011056119289780675,0.16377814844304894,-0.026205710725548115,0.06801205152519793,0.0016247864376530696,0.2192446333240487,-0.03344671222211171,0.06609259626293318,0.0037962263462985035,0.23214613498610007,-0.037018365855478685,0.13424076216059927,-0.01852887104829004,0.18257829502719922,-0.026738278666627036,0.1569544648782289,-0.022491054810112487,0.13677189253818775,-0.02582994481008416,0.22714456212404582,-0.03031090581224527
Tunisia,Africa,0.10450934237760713,0.008255178341549874,0.110089637224746,0.013212616554775902,0.1676944800839148,0.019126704167452768,0.21802569271860084,0.0480916569056542,0.20003085496269818,-0.0349008852607432,0.06644204339972715,0.00668866311189853,0.09805461300738613,-0.007695881071364541,0.13864374327625187,-0.01807898587832757,0.14595539939563035,-0.01807898587832757,0.16279906627495033,-0.016442796387823533,0.13419234570813288,-0.012638461663472267,0.2681753914374517,0.02546253614181171
Turkey,Middle East,0.0729123667607033,0.0018117367841339327,0.09647217341631939,0.014410509833176599,0.1077591222263864,0.015615816362429369,0.12579283067921115,0.031093276502859757,0.20200415298484367,-0.01544956212886528,0.12338761689401632,-0.01755612768116377,0.10370897102122434,0.010619852010523623,0.0902783040611383,-0.010057916067208517,0.1930511460428557,0.028033004753126534,0.14786349347191094,-0.02726858439711133,0.1626665095761445,0.017554978291263623,0.06813922925333073,0.00287413207759335
Turkmenistan,Central Asia,0.18612365403388353,-0.03671995426975683,0.015764690956178617,-0.0014881743912666945,0.09139205563108979,0.0011211100316426137,0.17941281359720695,-0.026134827856982956,0.08327532442925654,-0.014674466614694848,0.09340406090515901,-0.022149400720339774,0.05650350899254054,0.004368808017071402,0.18825506161151181,-0.03258061403314161,0.05088816283797039,-0.01127038115686163,0.11779943112611078,-0.013040319809382916,0.1971106798990178,-0.03480206288130605,0.2849786839945021,-0.05484180326514443
Uganda,Africa,0.09361006412626406,-0.017464319057837407,0.0460360324767399,0.007035724476733618,0.047072644437816495,-0.001526803036919211,0.1007150817273023,-0.009286320968176498,0.08075946836344551,-0.007428255798946792,0.08611494545769507,0.003997533396891795,0.03308373239380989,0.0014535620216371559,0.03625461043988238,0.0,0.03763483836770684,-0.006178511404421272,0.03763895056940111,0.008255178341549874,0.04410766053688361,-0.001948229574426974,0.0491038330384603,-0.001588658648921104
Ukraine,Europe,0.38037902287046704,0.07339006992124619,0.01510050435217058,0.0038035989884424026,0.07738906687921619,-0.003356613572326972,0.15149884604118657,0.038119708212080994,0.26667143360083534,-0.020762311659783372,0.17189165292495112,0.010118392703712509,0.08066466051116179,-0.005257434512123016,0.20146605943100676,0.016793944718819453,0.09515511706700075,0.016557425699213146,0.23131674801451307,0.002471531510833902,0.38311663099006343,0.05856763590149061,0.15784406059703993,0.0212025250937542
United Arab Emirates,Middle East,0.15274436312733028,0.005701930613529749,0.03749808292505013,0.0,0.23088514359657009,-0.036675361677423246,0.27243487051499277,-0.029888473660685366,0.2605193111972223,-0.031811551190755405,0.18311066097535095,-0.03478047568991616,0.029813963289721683,-0.005585104902572358,0.2835859043647508,-0.04095338927370484,0.11210853901182138,0.006812716753290982,0.1466511386744262,-0.02723675095746536,0.27802165983434196,-0.057320428061756745,0.33618178430879664,-0.0486818511574888
United Kingdom,Europe,0.13244247661929595,0.008768811279168176,0.2882559211270917,0.039540880517966004,0.16071379739890318,0.011765788040923653,0.3381235147078682,0.09929912581037947,0.12941625840398274,-0.01755612768116377,0.11193271503650243,0.010782514247816843,0.30818964331694304,0.021681291109137968,0.19503262916614006,0.021866512664056703,0.1636586536277341,0.017809950212084757,0.214652509445641,-0.0017036962868381966,0.27664369859525373,-0.028155321703095426,0.2751918743516555,-0.02502180421798561
United States,North America,0.4608819029541176,0.09530524693816611,0.43596495406909785,0.09755271474640947,0.28498266186104504,0.046531913742146935,0.27899828013931355,0.019989654407636115,0.1721273463928267,-0.023568704168698162,0.27475029046829236,0.031705673755738184,0.2488778363685049,0.03098770738891221,0.2944879055831522,0.04747221219760944,0.13832033764332172,-0.01020366733325584,0.24175427594579418,0.0023097641785663203,0.4050606732042087,-0.05730998363938966,0.2153391481747556,0.0
Uruguay,South America,0.12180232356693081,0.010782514247816843,0.061053374204106885,0.004537382956147029,0.1348643795074983,0.008255178341549874,0.08788313154416091,0.009350741977601995,0.17659502307436198,-0.024145796062319147,0.19573935327448297,-0.03285884851883625,0.6151187817793347,-0.1117692419599644,0.12523408505338113,-0.013040319809382916,0.1405509133996392,0.021681291109137968,0.16526057298040883,-0.02243063527334055,0.27401795339173235,0.0351803742497514,0.19587306964473375,-0.020540312363458324
Uzbekistan,Central Asia,0.1488286746007173,-0.028155321703095426,0.01814435338059795,-0.0019699800981515247,0.09846808716316298,-0.019138261449144545,0.12707363778005965,-0.018455202151988148,0.1570059169215357,-0.024641736709145934,0.12604505874127872,-0.025910589678034834,0.039813796223083925,-0.0019269541426240044,0.18274304233959496,-0.03238265611252833,0.08475829637484607,-0.01414257326922097,0.200835900235813,-0.033690304469654486,0.12108528207826398,-0.024567125242305865,0.21938601699626414,-0.04158894112079259
Venezuela,South America,0.05333341629164915,-0.006613065864353951,0.09710372879181595,0.01498381557954942,0.04806080145744768,-0.003559803048520438,0.28506336415763384,0.05154417341765738,0.07680579810759144,-0.008663438376487309,0.09491862575298646,-0.00434980455605416,0.11099797709335595,0.014627125596544888,0.13923174823327636,0.010070687100294462,0.0832394139849404,0.00575996455605976,0.10884955632017201,-0.008382367076814168,0.12523534115179552,0.017994469927998802,0.08188753479593597,-0.0030127052790058784
Vietnam,East and Southeast Asia,0.22722681695022987,-0.04384167504711378,0.008292892300948283,-0.000846038228382362,0.07678455189425983,-0.005811921683521515,0.19570594455699267,-0.02565532473685206,0.20297148952958927,-0.03307513887162905,0.09808735307816902,-0.023159811620767745,0.06626091693538574,0.007885717576382456,0.19494347784903734,-0.03195298385587253,0.03936134411441723,0.004066650679529049,0.12996076678390361,-0.026942491859807904,0.1343119624978174,-0.029601596065625624,0.14081803564707787,-0.027074928744950877
Yemen,Middle East,0.06996804986310183,-0.0026706846580127896,0.04005341309672877,0.0030531849073098805,0.10035245888407637,0.013552279762584885,0.08707581222534716,0.014122977955026705,0.04734503614206085,-0.007639015501328061,0.054384266504732166,-0.014472844653686479,0.07402267250119526,0.0063513000499186845,0.07160368616339464,0.00931541169752026,0.11514987990821837,0.01706647103818071,0.0676431351078991,0.012288976779621708,0.11922444941036946,0.021381589319352523,0.12252806611348863,0.012090176717981516
Zambia,Africa,0.10011567807778846,-0.02502180421798561,0.04624679870448326,0.004368808017071402,0.06422753670029886,0.007456706466354879,0.04476434672867809,0.004479763507811763,0.10736823662785118,0.013049115949673729,0.06925269719630109,-0.0036145044247295477,0.045758377581278514,-0.006613065864354062,0.031200930945385588,0.002222485360507509,0.10291694857604428,0.015235190241646102,0.02338716931822027,0.001265871435080168,0.13041596524487833,-0.003489393190100998,0.06147176025779043,0.000956958820935716
Zimbabwe,Africa,0.06589522084055324,-0.0065945121028917475,0.04177992879347102,0.009605779193564867,0.15458363919212503,-0.02124828857199923,0.07448691317604543,-0.00370950868806319,0.08433936672824105,-0.00966357817159258,0.12497290737858639,-0.013851977462794207,0.03302427031671206,0.0,0.04439580762760706,-0.004492237060631066,0.07726598525869711,-0.011531122525354487,0.04047566713014815,-0.006379730774025871,0.04466213812835799,-0.009245409433671359,0.049202556757247655,-0.010377194167557668
